Booking_ID,Customer_ID,Employee_ID,Pricing_ID,Booking_Date,Delivery_Date,Origin_City,Destination_City,Vehicle_Type,Weight_LBS,Freight_Amount_USD,Payment_Mode,Shipment_Status,Customer_Name,Customer_City,Industry,Credit_Limit_USD,Customer_Status,Employee_Name,Employee_City,Joining_Date,Salary_USD,Manager_Name
BK008591,CUST3157,EMP1097,PR2017,2025-09-21,,San Francisco,Boston,Truck,6600.44,15346.01,Prepaid,Cancelled,"Robinson, Bird And Porter",Dallas,Retail,90602,Inactive,Christopher Castillo,Boston,2025-04-13,43215.0,Andrew Robinson
BK008592,CUST3061,EMP1045,PR2033,2026-03-22,,Los Angeles,Seattle,Trailer,8030.92,17950.53,Prepaid,Booked,Rice Llc,Miami,Retail,81904,Inactive,Dean Wilkins,Houston,2024-11-10,49093.0,Ashley Henry
BK008593,CUST3215,EMP1084,PR2041,2026-04-02,,Los Angeles,New York,Van,522.34,14299.65,Credit,Cancelled,Barajas Llc,Houston,Manufacturing,87500,Active,Evan Robinson,New York,2023-03-15,60180.0,Kelly Austin
BK008594,CUST3295,EMP1076,PR2027,2025-05-14,,New York,Los Angeles,Container,4773.33,5938.9,Credit,Pending,Key-Sweeney,San Francisco,E-commerce,59217,Inactive,Amanda Cruz,Chicago,2023-04-06,54063.0,Tanya Hernandez
BK008595,CUST3256,EMP1069,PR2047,2026-04-03,,Los Angeles,,Container,1579.17,9684.92,Credit,In Transit,"White, Evans And Davis",Miami,Healthcare,79493,Active,Sarah Frey,Dallas,2022-08-17,103259.0,Jennifer Yoder
BK008596,CUST3183,EMP1036,PR2004,2026-03-27,,Denver,Phoenix,Mini Truck,9692.82,11507.09,COD,Booked,Buck Llc,Seattle,Retail,55087,Inactive,Roberto Curtis,Miami,2025-01-10,57025.0,Ernest Lamb
BK008597,CUST3173,EMP1053,PR2037,2026-01-04,,Atlanta,Miami,Trailer,2284.01,10931.58,Credit,Cancelled,"Smith, Henry And Wright",Seattle,Retail,52427,Inactive,Amanda Lewis,Phoenix,2022-03-17,89285.0,Kevin Long
BK008598,CUST3279,EMP1008,PR2048,2025-12-24,,Atlanta,Seattle,Mini Truck,2682.39,5196.28,COD,Booked,Welch Inc,New York,Retail,60418,Active,Paul Price,Boston,2022-03-02,82662.0,Thomas Garcia
BK008599,CUST3287,EMP1043,PR2013,2026-01-30,2026-02-04,Atlanta,Houston,Van,8234.38,5984.8,Credit,Delivered,Williams-Bates,Seattle,Manufacturing,34659,Inactive,William Moreno,Dallas,2021-08-08,53930.0,Michael Dean
BK008600,CUST3175,EMP1045,PR2010,2025-05-15,,Boston,Houston,Mini Truck,1944.25,3934.2,COD,Booked,"Holmes, Jones And Hughes",New York,Retail,32265,Inactive,Dean Wilkins,Houston,2024-11-10,49093.0,Ashley Henry
BK008601,CUST3183,EMP1051,PR2023,2025-06-19,,Miami,Denver,Van,1997.01,3669.93,COD,Booked,Buck Llc,Seattle,Retail,55087,Inactive,Troy Morgan,Seattle,2021-06-27,48757.0,Douglas Maynard
BK008603,CUST3193,EMP1059,PR2039,2026-01-13,,Boston,Houston,Mini Truck,5151.24,10038.43,COD,Pending,Wilson And Sons,Miami,E-commerce,48453,Inactive,Mathew Osborne,Seattle,2021-05-27,78045.0,Michael Graham DDS
BK008604,CUST3098,EMP1096,PR2002,2026-01-27,,San Francisco,Atlanta,Container,6906.03,6980.45,COD,In Transit,Thompson-Cortez,New York,Retail,25787,Inactive,Wanda Jones,New York,2022-03-08,102018.0,Mary Gaines
BK008605,CUST3118,EMP1005,PR2019,2025-06-14,2025-06-25,Denver,Seattle,Mini Truck,9478.05,18522.23,COD,Delivered,"Conner, Vargas And Peters",Dallas,Retail,14887,Active,Kevin Duncan,New York,2024-06-06,85816.0,Jonathan Romero PhD
BK008606,CUST3125,EMP1050,PR2006,2026-04-09,2026-04-23,Chicago,Denver,Trailer,7536.57,18676.98,COD,Delivered,"Martin, Gilbert And Williams",Chicago,Manufacturing,10803,Inactive,Tim Washington,Denver,2023-05-21,82430.0,Michael Merritt
BK008607,CUST3065,EMP1014,PR2021,2025-07-22,,Denver,Boston,Container,8193.98,16978.57,Credit,Cancelled,Wu And Sons,Atlanta,Retail,65399,Inactive,Kayla Ali,San Francisco,2025-05-04,100242.0,Brian Porter
BK008608,CUST3196,EMP1089,PR2031,2026-04-04,,Phoenix,Miami,Container,6254.56,7681.66,Credit,Cancelled,Jackson Group,San Francisco,Manufacturing,59878,Inactive,Patricia Velez,Chicago,2024-07-28,41957.0,Yvonne Valentine
BK008609,CUST3239,EMP1066,PR2009,2026-03-28,,Boston,Denver,Container,7480.09,8957.25,Prepaid,Cancelled,Torres-James,Miami,Healthcare,44679,Active,Kevin Mcdonald,Miami,2022-08-17,78634.0,Richard Hughes
BK008610,CUST3204,EMP1011,PR2022,2026-04-13,,Phoenix,Seattle,Trailer,1582.44,2831.93,Credit,In Transit,Unknown Customer,Phoenix,Healthcare,63915,Active,Lisa Roberts,Seattle,2022-06-15,49841.0,Benjamin Harper
BK008611,CUST3274,EMP1001,PR2031,2025-12-09,,New York,Los Angeles,Van,688.63,13733.14,COD,In Transit,Bryant And Sons,San Francisco,Retail,86828,Inactive,Luis Hall,Atlanta,2024-12-27,73591.0,Robin Moore
BK008612,CUST3004,EMP1026,PR2015,2025-09-26,,Denver,Phoenix,Van,8401.01,4735.43,Prepaid,In Transit,Unknown Customer,New York,E-commerce,82552,Active,Michael Anderson,New York,2025-02-27,71416.0,Pamela Johnson
BK008613,CUST3109,EMP1006,PR2046,2025-08-17,2025-08-23,New York,Chicago,Container,7382.72,18060.64,COD,Delivered,"Garcia, Galvan And Brown",Dallas,Retail,54142,Inactive,Anna Thompson,San Francisco,2021-06-02,97495.0,Lee Wallace
BK008614,CUST3151,EMP1012,PR2036,2025-11-13,2025-11-17,New York,Chicago,Mini Truck,7718.29,5102.83,Prepaid,Delivered,Collier Plc,Atlanta,Retail,92233,Active,Julia Tyler,Dallas,2023-02-03,90553.0,Adam Osborn
BK008615,CUST3136,EMP1065,PR2020,2025-11-18,,Atlanta,Denver,Mini Truck,5730.23,628.87,COD,Cancelled,"Bradley, King And Smith",Chicago,Healthcare,76271,Active,Bianca Mcconnell,Miami,2022-04-28,98412.0,Michelle Smith
BK008616,CUST3243,EMP1004,PR2028,2025-11-07,,San Francisco,Houston,,6744.41,16942.56,Prepaid,Booked,Unknown Customer,Phoenix,Retail,89064,Active,Selena Cameron,Seattle,2025-02-07,87324.0,Kelsey Olson
BK008617,CUST3035,EMP1015,PR2030,2025-09-04,,Los Angeles,Houston,Container,8494.91,17468.46,Credit,,"Butler, Howard And Schneider",Houston,E-commerce,75430,Active,Richard Thomas,Phoenix,2025-12-23,86305.0,Joy Chang
BK008618,CUST3029,EMP1051,PR2030,2025-06-11,,New York,Los Angeles,Container,2416.48,9244.79,COD,Cancelled,Hughes-Watts,Seattle,Healthcare,94955,Active,Troy Morgan,Seattle,2021-06-27,48757.0,Douglas Maynard
BK008619,CUST3278,EMP1092,PR2020,2025-12-15,,Houston,Phoenix,Mini Truck,9144.32,14629.04,Prepaid,Pending,Gomez-Rosales,Boston,E-commerce,60408,Active,Melissa Vincent,San Francisco,2022-12-24,54832.0,Ryan Valdez
BK008620,CUST3085,EMP1060,PR2044,2025-06-01,2025-06-06,Atlanta,Chicago,Trailer,4712.1,11420.32,COD,Delivered,"Rubio, Herring And Higgins",Chicago,E-commerce,23984,Active,Lisa Jackson,Miami,2024-01-07,47399.0,Brenda Smith
BK008621,CUST3170,EMP1098,PR2042,2025-10-08,,Atlanta,Phoenix,Truck,3550.28,2630.02,Prepaid,In Transit,Adams And Sons,Chicago,Retail,16572,Active,John Ortiz,Chicago,2026-01-30,117524.0,Gail Reyes
BK008622,CUST3210,EMP1024,PR2035,2025-08-02,,Atlanta,,Mini Truck,4174.33,6044.56,COD,Booked,Dean Plc,Seattle,E-commerce,69472,Inactive,Philip Hughes,Dallas,2025-07-16,91039.0,James Contreras
BK008623,CUST3255,EMP1069,PR2042,2025-05-26,,Phoenix,Atlanta,Mini Truck,6444.3,17280.08,Prepaid,In Transit,"Arias, Hicks And Castillo",Denver,Healthcare,82154,Inactive,Sarah Frey,Dallas,2022-08-17,103259.0,Jennifer Yoder
BK008624,CUST3276,EMP1037,PR2030,2025-05-30,2025-06-10,Denver,New York,Mini Truck,2508.44,16372.09,Prepaid,Delivered,Flores Plc,Dallas,Manufacturing,17450,Inactive,Duane Reynolds,New York,2023-01-19,58495.0,Christian Estrada
BK008625,CUST3092,EMP1092,PR2015,2025-11-18,,New York,San Francisco,,9640.88,19457.86,COD,In Transit,Joyce-Glenn,San Francisco,Manufacturing,98024,Inactive,Melissa Vincent,San Francisco,2022-12-24,54832.0,Ryan Valdez
BK008626,CUST3172,EMP1096,PR2046,2025-11-12,2025-11-22,Los Angeles,Dallas,Truck,502.59,5549.79,Prepaid,Delivered,"Castro, Guerra And Wright",Houston,Retail,31572,Inactive,Wanda Jones,New York,2022-03-08,102018.0,Mary Gaines
BK008627,CUST3012,EMP1074,PR2050,2026-04-09,,Atlanta,San Francisco,Mini Truck,7861.81,17752.87,Prepaid,Cancelled,Evans-Robinson,Boston,Healthcare,14210,Active,Antonio Long,Los Angeles,2025-05-21,110204.0,Devin Logan
BK008628,CUST3218,EMP1067,PR2048,2025-12-27,,Miami,Seattle,Truck,4491.32,8852.06,Prepaid,Cancelled,Best-Perez,Houston,Retail,56661,Inactive,Annette Rodriguez,Houston,2021-06-21,97100.0,Dawn Perry
BK008629,CUST3098,EMP1034,PR2048,2026-03-13,,Atlanta,San Francisco,Van,4285.55,2574.17,COD,In Transit,Thompson-Cortez,New York,Retail,25787,Inactive,Paul Leblanc,Dallas,2023-02-09,47770.0,Megan Rodriguez
BK008630,CUST3125,EMP1059,PR2021,2026-04-08,,New York,Los Angeles,Mini Truck,1593.25,2724.77,Prepaid,Pending,"Martin, Gilbert And Williams",Chicago,Manufacturing,10803,Inactive,Mathew Osborne,Seattle,2021-05-27,78045.0,Michael Graham DDS
BK008631,CUST3232,EMP1015,PR2045,2026-04-02,,New York,Seattle,Mini Truck,5365.59,7823.72,Credit,Cancelled,Perez Ltd,Houston,E-commerce,15508,Inactive,Richard Thomas,Phoenix,2025-12-23,86305.0,Joy Chang
BK008632,CUST3142,EMP1038,PR2017,2026-03-26,2026-03-29,Dallas,New York,Van,4380.1,7499.62,COD,Delivered,Woods Inc,Boston,Manufacturing,68614,Inactive,Terri Massey,Boston,2022-03-13,90721.0,Joseph Gregory
BK008633,CUST3242,EMP1006,PR2036,2026-04-13,,Miami,Chicago,Trailer,3679.54,2408.59,Credit,Cancelled,Peters-Haley,Houston,Healthcare,38737,Inactive,Anna Thompson,San Francisco,2021-06-02,97495.0,Lee Wallace
BK008634,CUST3243,EMP1048,PR2002,2026-02-17,,Miami,Denver,Container,6822.6,7267.21,Credit,Cancelled,Unknown Customer,Phoenix,Retail,89064,Active,Dr. Veronica Walker Dvm,New York,2021-10-31,97050.0,Thomas Schmidt
BK008635,CUST3168,EMP1024,PR2047,2026-03-17,2026-03-20,Houston,Denver,Van,9119.74,19202.36,COD,Delivered,Long Inc,Boston,Retail,42888,Active,Philip Hughes,Dallas,2025-07-16,91039.0,James Contreras
BK008636,CUST3037,EMP1028,PR2037,2026-04-23,,San Francisco,Miami,Container,569.29,2710.27,Prepaid,Pending,Beck-Price,Seattle,Healthcare,66213,Active,Anne Martinez,Miami,2021-11-20,53133.0,Debbie Russell
BK008637,CUST3059,EMP1032,PR2047,2025-09-22,,New York,,Mini Truck,4654.11,5247.31,Prepaid,In Transit,"Perez, Cameron And Mayo",Los Angeles,Healthcare,48600,Inactive,Phillip Mcguire,Houston,2025-05-23,70707.0,Travis Smith
BK008638,CUST3252,EMP1008,PR2012,2026-02-04,,San Francisco,Denver,Mini Truck,3528.82,9354.33,Credit,Cancelled,Hernandez-Davies,Boston,Retail,62908,Inactive,Paul Price,Boston,2022-03-02,82662.0,Thomas Garcia
BK008639,CUST3252,EMP1068,PR2026,2025-09-01,,Dallas,Boston,Mini Truck,7767.63,16515.58,Credit,Cancelled,Hernandez-Davies,Boston,Retail,62908,Inactive,Anne Smith,Denver,2024-07-26,113026.0,Joshua Hawkins
BK008640,CUST3092,EMP1068,PR2012,2026-03-13,,New York,Atlanta,Truck,2756.34,18494.4,COD,Cancelled,Joyce-Glenn,San Francisco,Manufacturing,98024,Inactive,Anne Smith,Denver,2024-07-26,113026.0,Joshua Hawkins
BK008641,CUST3127,EMP1039,PR2045,2025-08-16,,Chicago,Boston,Van,3918.91,11081.06,Credit,Booked,Arias Inc,Phoenix,Healthcare,21974,Inactive,Jillian Pearson,Phoenix,2023-09-07,5000.0,Nancy Moore
BK008642,CUST3052,EMP1061,PR2004,2025-08-02,,Houston,Atlanta,Trailer,6012.36,9834.96,Prepaid,In Transit,Unknown Customer,New York,E-commerce,97911,Inactive,Allison Salazar,Miami,2022-02-12,117086.0,Kimberly Farley
BK008643,CUST3120,EMP1081,PR2043,2026-02-27,,Miami,Seattle,Trailer,7540.84,7419.13,Prepaid,In Transit,"Gaines, Wagner And Patel",Chicago,Manufacturing,58737,Active,Ariana Kelly,Houston,2022-06-23,88397.0,Sarah Welch
BK008644,CUST3125,EMP1013,PR2007,2025-05-25,2025-06-07,Los Angeles,Houston,Truck,9666.39,11953.1,COD,Delivered,"Martin, Gilbert And Williams",Chicago,Manufacturing,10803,Inactive,Miss Deanna Sandoval Phd,New York,2023-03-01,81717.5,Jacqueline Terry
BK008645,CUST3173,EMP1073,PR2046,2025-11-17,,Los Angeles,San Francisco,Trailer,2768.54,13926.87,Credit,Cancelled,"Smith, Henry And Wright",Seattle,Retail,52427,Inactive,Lisa Chavez,San Francisco,2022-05-09,72571.0,Lisa Horton
BK008646,CUST3181,EMP1099,PR2033,2026-03-06,,New York,Miami,Trailer,4572.82,10289.05,COD,Booked,Clark-Diaz,Miami,E-commerce,63555,Active,Timothy Aguirre,New York,2024-03-30,106161.0,George Robertson
BK008647,CUST3037,EMP1080,PR2003,2025-12-02,2025-12-11,Denver,Seattle,Truck,7406.27,5881.28,Prepaid,Delivered,Beck-Price,Seattle,Healthcare,66213,Active,William Juarez,New York,2024-08-14,81717.5,Jacob Perry
BK008648,CUST3018,EMP1014,PR2006,2026-01-22,,Boston,Seattle,Trailer,5323.09,8750.51,Credit,Booked,Powers And Sons,Dallas,E-commerce,18171,Active,Kayla Ali,San Francisco,2025-05-04,100242.0,Brian Porter
BK008650,CUST3108,EMP1019,PR2002,2026-04-17,,New York,San Francisco,,4429.07,5889.63,COD,Booked,Curry-Jones,Los Angeles,Manufacturing,74925,Active,Luis Rodriguez,Miami,2025-07-14,117169.0,Barbara Lee
BK008651,CUST3225,EMP1018,PR2024,2025-09-09,2025-09-23,Houston,Phoenix,Van,3931.25,10459.79,Credit,Delivered,Mcdonald-Morris,Boston,Healthcare,54508,Active,Angela Freeman,Chicago,2026-02-25,102702.0,David Coffey
BK008653,CUST3065,EMP1079,PR2044,2025-09-08,2025-09-15,San Francisco,Miami,Truck,3710.46,7771.83,COD,Delivered,Wu And Sons,Atlanta,Retail,65399,Inactive,Diamond Dillon,San Francisco,2023-02-15,106649.0,Sarah Rosales
BK008654,CUST3116,EMP1017,PR2010,2025-10-06,2025-10-14,Houston,Chicago,Truck,7110.14,7330.33,Credit,Delivered,Foster-Crane,Denver,Healthcare,83799,Inactive,Luis Reeves,Boston,2021-11-25,115775.0,Sara Green
BK008655,CUST3013,EMP1080,PR2046,2026-02-20,,Chicago,Dallas,Trailer,921.2,2683.22,Credit,Booked,Martin-Shaffer,Phoenix,Retail,97601,Active,William Juarez,New York,2024-08-14,81717.5,Jacob Perry
BK008656,CUST3253,EMP1062,PR2011,2025-05-14,,Houston,Miami,Container,610.32,681.9,Prepaid,Booked,Bush-Wade,San Francisco,Healthcare,92733,Inactive,Erica Bailey,San Francisco,2025-07-11,78210.0,Daniel Cannon
BK008657,CUST3004,EMP1014,PR2046,2025-06-29,,Houston,Seattle,Trailer,2272.16,1000.0,COD,Cancelled,Unknown Customer,New York,E-commerce,82552,Active,Kayla Ali,San Francisco,2025-05-04,100242.0,Brian Porter
BK008658,CUST3073,EMP1005,PR2024,2026-03-31,,San Francisco,Phoenix,Container,1343.19,16006.65,Prepaid,Cancelled,Hardin-Irwin,Phoenix,Healthcare,75234,Inactive,Kevin Duncan,New York,2024-06-06,85816.0,Jonathan Romero PhD
BK008659,CUST3063,EMP1010,PR2021,2025-05-17,,San Francisco,Atlanta,Trailer,9558.4,2538.8,COD,In Transit,Barron-Clayton,New York,E-commerce,71073,Inactive,Rita Barrett,Denver,2024-07-14,43052.0,Trevor Vega
BK008661,CUST3165,EMP1026,PR2001,2025-10-13,,Los Angeles,Chicago,Mini Truck,1255.43,15450.67,COD,In Transit,Brown-Williams,Denver,E-commerce,20948,Inactive,Michael Anderson,New York,2025-02-27,71416.0,Pamela Johnson
BK008662,CUST3126,EMP1035,PR2015,2026-02-20,,Seattle,Atlanta,,8229.68,17206.64,Credit,Pending,Hooper Ltd,Phoenix,Retail,20278,Active,Mark Williams,New York,2025-09-17,85120.0,Edward Reed
BK008664,CUST3064,EMP1048,PR2047,2025-06-02,,Boston,Houston,Container,2569.69,2624.88,COD,Cancelled,Rogers-Welch,Denver,E-commerce,54254,Inactive,Dr. Veronica Walker Dvm,New York,2021-10-31,97050.0,Thomas Schmidt
BK008665,CUST3228,EMP1066,PR2006,2025-11-27,2025-12-05,Boston,Miami,Container,2165.53,4046.89,Credit,Delivered,Wilcox Ltd,Atlanta,Healthcare,36337,Inactive,Kevin Mcdonald,Miami,2022-08-17,78634.0,Richard Hughes
BK008666,CUST3121,EMP1058,PR2025,2025-06-24,,Houston,Chicago,Mini Truck,731.24,10710.78,Prepaid,Pending,Alvarez And Sons,Boston,Retail,90058,Active,Allen Montes,Boston,2025-02-19,98387.0,Kenneth Hamilton
BK008667,CUST3255,EMP1053,PR2021,2026-01-02,,Atlanta,New York,Container,1399.6,1000.0,Credit,In Transit,"Arias, Hicks And Castillo",Denver,Healthcare,82154,Inactive,Amanda Lewis,Phoenix,2022-03-17,89285.0,Kevin Long
BK008668,CUST3018,EMP1012,PR2044,2025-08-06,,Boston,,Container,6838.44,11570.5,Prepaid,Booked,Powers And Sons,Dallas,E-commerce,18171,Active,Julia Tyler,Dallas,2023-02-03,90553.0,Adam Osborn
BK008670,CUST3103,EMP1084,PR2016,2025-12-14,,New York,Phoenix,Trailer,2223.7,5882.95,Prepaid,In Transit,"Miller, Hill And Davis",Chicago,Retail,88878,Inactive,Evan Robinson,New York,2023-03-15,60180.0,Kelly Austin
BK008671,CUST3039,EMP1064,PR2005,2026-05-03,,New York,,Van,870.49,15651.77,COD,Cancelled,Vega Ltd,New York,Healthcare,46097,Active,Jason Miles,Phoenix,2024-07-21,67510.0,Tammy Dixon
BK008672,CUST3122,EMP1068,PR2005,2026-01-11,2026-01-24,Houston,New York,Mini Truck,7388.39,10638.52,Credit,Delivered,Jones-Robinson,Boston,Retail,31575,Inactive,Anne Smith,Denver,2024-07-26,113026.0,Joshua Hawkins
BK008673,CUST3240,EMP1093,PR2050,2026-02-23,,New York,Chicago,Truck,2240.32,14869.58,Cash,Pending,Day Inc,Chicago,Retail,96006,Active,Candace Torres,Chicago,2024-08-05,84567.0,Susan Schwartz
BK008674,CUST3047,EMP1055,PR2024,2025-08-03,,Boston,New York,Truck,5624.37,19172.39,Prepaid,Cancelled,Gates And Sons,Seattle,Manufacturing,35729,Inactive,Ruben Clark,San Francisco,2026-02-04,108196.0,Jason Scott
BK008675,CUST3114,EMP1089,PR2048,2025-11-19,,Seattle,Dallas,Mini Truck,3939.13,19532.93,Prepaid,Cancelled,Howard Llc,Phoenix,Healthcare,30408,Active,Patricia Velez,Chicago,2024-07-28,41957.0,Yvonne Valentine
BK008676,CUST3048,EMP1085,PR2013,2025-07-06,,Los Angeles,Miami,Mini Truck,7021.49,4129.53,Prepaid,In Transit,"Murphy, Arnold And Martinez",New York,Healthcare,56813,Inactive,Edward Schultz,Houston,2024-09-30,70583.0,Nicole Perez
BK008677,CUST3017,EMP1094,PR2022,2025-12-02,,Miami,,Trailer,1871.91,5894.27,COD,Pending,Grimes-Hayes,Seattle,Healthcare,56982,Inactive,Robert Oliver,Boston,2021-11-10,65493.0,Sarah Hart
BK008678,CUST3231,EMP1048,PR2048,2026-04-15,,Dallas,New York,Truck,3357.13,1000.0,Prepaid,Booked,"Walters, Hays And Williams",Chicago,Healthcare,30937,Inactive,Dr. Veronica Walker Dvm,New York,2021-10-31,97050.0,Thomas Schmidt
BK008679,CUST3178,EMP1084,PR2005,2025-07-13,,Miami,Los Angeles,Trailer,5407.85,16684.22,COD,In Transit,"Greene, Rhodes And Hines",Houston,Healthcare,81337,Active,Evan Robinson,New York,2023-03-15,60180.0,Kelly Austin
BK008680,CUST3123,EMP1093,PR2050,2025-09-24,,Chicago,Atlanta,Trailer,6558.23,10845.4,Credit,In Transit,"Lee, Richardson And Jensen",Denver,Manufacturing,86663,Active,Candace Torres,Chicago,2024-08-05,84567.0,Susan Schwartz
BK008681,CUST3217,EMP1002,PR2022,2025-05-19,,Houston,Denver,Mini Truck,7926.83,11005.23,Prepaid,In Transit,Lee Llc,Boston,E-commerce,95615,Active,Stanley Allen,Denver,2023-04-04,70481.0,Nicholas Peters
BK008682,CUST3008,EMP1001,PR2005,2026-04-27,2026-04-29,San Francisco,Atlanta,Mini Truck,315.6,14450.19,Credit,Delivered,"Mullen, Dixon And Gray",Houston,Retail,98690,Active,Luis Hall,Atlanta,2024-12-27,73591.0,Robin Moore
BK008683,CUST3250,EMP1090,PR2016,2025-12-01,,New York,San Francisco,Truck,4744.44,18789.42,Prepaid,Pending,Unknown Customer,Seattle,Healthcare,12295,Inactive,Gregory Murphy,Denver,2023-04-28,106204.0,Shannon Cruz
BK008684,CUST3262,EMP1049,PR2027,2025-09-14,,New York,Atlanta,Truck,2610.28,8386.93,Credit,Booked,"Lee, Young And Wallace",Boston,Retail,60220,Active,John Allison,Miami,2024-08-23,5000.0,Bethany Nelson
BK008685,CUST3070,EMP1048,PR2018,2025-10-23,,Chicago,Phoenix,Trailer,6923.27,6609.23,COD,Cancelled,"Myers, Martin And Hernandez",Houston,Healthcare,99569,Inactive,Dr. Veronica Walker Dvm,New York,2021-10-31,97050.0,Thomas Schmidt
BK008686,CUST3103,EMP1038,PR2024,2026-04-23,2026-04-27,Atlanta,Phoenix,Truck,5744.35,1803.4,Credit,Delivered,"Miller, Hill And Davis",Chicago,Retail,88878,Inactive,Terri Massey,Boston,2022-03-13,90721.0,Joseph Gregory
BK008687,CUST3282,EMP1077,PR2034,2025-06-14,,Denver,Dallas,Container,6909.83,11282.94,Prepaid,Booked,"Klein, Mclaughlin And Chavez",Phoenix,E-commerce,35211,Active,Johnny Miller,San Francisco,2025-03-31,68612.0,Rebecca Wiley
BK008688,CUST3062,EMP1018,PR2044,2025-11-24,2025-12-02,San Francisco,Miami,Van,3185.35,9438.0,Prepaid,Delivered,"Guerrero, Wood And Harvey",Denver,E-commerce,77254,Inactive,Angela Freeman,Chicago,2026-02-25,102702.0,David Coffey
BK008689,CUST3274,EMP1014,PR2020,2026-02-02,,Dallas,Los Angeles,Trailer,4906.07,8606.04,COD,In Transit,Bryant And Sons,San Francisco,Retail,86828,Inactive,Kayla Ali,San Francisco,2025-05-04,100242.0,Brian Porter
BK008690,CUST3159,EMP1065,PR2018,2025-07-31,2025-08-13,Seattle,San Francisco,Van,122.14,4356.06,Credit,Delivered,"Kelley, Clark And Grant",New York,Manufacturing,70336,Active,Bianca Mcconnell,Miami,2022-04-28,98412.0,Michelle Smith
BK008691,CUST3184,EMP1057,PR2017,2025-07-11,2025-07-18,Los Angeles,San Francisco,Truck,684.31,11444.46,Credit,Delivered,"Perry, Franklin And Edwards",Dallas,Healthcare,37145,Active,Vicki Marquez,Dallas,2022-12-02,105130.0,Rebecca Burns
BK008692,CUST3184,EMP1072,PR2014,2025-06-10,,Miami,New York,Container,8532.25,9266.75,Prepaid,In Transit,"Perry, Franklin And Edwards",Dallas,Healthcare,37145,Active,Andrea Williams,Houston,2025-09-30,68888.0,Katherine Carter
BK008693,CUST3179,EMP1043,PR2026,2025-05-11,2025-05-22,Chicago,Seattle,Trailer,2211.78,9386.52,Prepaid,Delivered,"Garcia, Chavez And Cox",Houston,Healthcare,74257,Active,William Moreno,Dallas,2021-08-08,53930.0,Michael Dean
BK008694,CUST3281,EMP1037,PR2017,2025-05-27,,Atlanta,Dallas,Container,9582.66,14112.28,COD,Cancelled,Hubbard-Clements,San Francisco,Retail,70116,Active,Duane Reynolds,New York,2023-01-19,58495.0,Christian Estrada
BK008695,CUST3154,EMP1012,PR2028,2026-04-17,2026-04-20,Houston,Los Angeles,Container,160.62,14283.49,Credit,Delivered,Gilbert Ltd,New York,Manufacturing,87773,Active,Julia Tyler,Dallas,2023-02-03,90553.0,Adam Osborn
BK008696,CUST3172,EMP1067,PR2004,2025-05-29,,Atlanta,Dallas,Truck,5319.31,8932.13,COD,Pending,"Castro, Guerra And Wright",Houston,Retail,31572,Inactive,Annette Rodriguez,Houston,2021-06-21,97100.0,Dawn Perry
BK008697,CUST3219,EMP1088,PR2010,2026-03-12,2026-03-25,Miami,New York,Truck,4174.87,10038.43,Credit,Delivered,"Parker, Butler And Medina",San Francisco,Manufacturing,91462,Active,Rachel Grant,Phoenix,2026-04-02,81717.5,Leah Walker
BK008698,CUST3176,EMP1064,PR2016,2026-01-20,,Denver,Dallas,Container,6014.22,19753.01,Credit,Booked,"Pennington, Washington And Guzman",Denver,Retail,46384,Active,Jason Miles,Phoenix,2024-07-21,67510.0,Tammy Dixon
BK008699,CUST3221,EMP1030,PR2033,2026-04-17,,Dallas,Los Angeles,Container,3017.07,10353.94,COD,Cancelled,Silva Group,San Francisco,Manufacturing,23321,Active,David Wells,Seattle,2025-10-14,109008.0,Austin Collins
BK008700,CUST3011,EMP1056,PR2044,2025-06-23,,Los Angeles,Atlanta,Mini Truck,2165.08,19296.94,Credit,,"Ford, Williamson And Simpson",San Francisco,Manufacturing,31677,Inactive,William Richardson,Phoenix,2026-03-07,112382.0,Shelly Rodriguez
BK008701,CUST3131,EMP1075,PR2010,2026-01-22,,Seattle,Chicago,Truck,8254.06,10038.43,COD,Cancelled,Ellis And Sons,Seattle,Manufacturing,31882,Inactive,Todd Jordan,New York,2021-11-08,112664.0,Nicole Green
BK008702,CUST3228,EMP1025,PR2026,2026-04-04,,Dallas,San Francisco,Van,4076.04,9364.0,Prepaid,Pending,Wilcox Ltd,Atlanta,Healthcare,36337,Inactive,Denise Baird,Denver,2022-06-08,94613.0,Lisa Williams
BK008703,CUST3091,EMP1017,PR2035,2025-12-15,2025-12-16,Seattle,Denver,Van,3039.04,6302.77,Credit,Delivered,"Stevenson, Mendez And Bishop",Denver,Retail,79817,Active,Luis Reeves,Boston,2021-11-25,115775.0,Sara Green
BK008704,CUST3171,EMP1084,PR2005,2025-09-23,,New York,Houston,Van,4900.1,19515.67,Prepaid,Booked,Powell Inc,Boston,Retail,46965,Inactive,Evan Robinson,New York,2023-03-15,60180.0,Kelly Austin
BK008705,CUST3152,EMP1001,PR2039,2025-08-31,,San Francisco,Phoenix,Truck,2092.69,17371.32,Prepaid,In Transit,Nelson-Ferguson,Miami,Retail,49638,Active,Luis Hall,Atlanta,2024-12-27,73591.0,Robin Moore
BK008706,CUST3290,EMP1093,PR2046,2025-08-08,2025-08-14,Boston,San Francisco,Mini Truck,8233.81,11925.92,Prepaid,Delivered,Sellers-Gates,Boston,Manufacturing,77620,Inactive,Candace Torres,Chicago,2024-08-05,84567.0,Susan Schwartz
